12.4539	3225
12.46703	3142
12.48016	3203
12.49329	3087
12.50642	3135
12.51955	3106
12.53268	3193
12.54581	3187
12.55894	3081
12.57207	3169
12.5852	3210
12.59833	3094
12.61146	3165
12.62459	3126
12.63772	3069
12.65085	3132
12.66398	3158
12.67711	3095
12.69024	3043
12.70337	3103
12.7165	3154
12.72963	3081
12.74276	3093
12.75589	3002
12.76902	2950
12.78215	3090
12.79529	3158
12.80842	3136
12.82155	3088
12.83468	2942
12.84781	3085
12.86094	3075
12.87407	2998
12.8872	2945
12.90033	3056
12.91346	3086
12.92659	2980
12.93972	3004
12.95285	2952
12.96598	3060
12.97911	3088
12.99224	3055
13.00537	3038
13.0185	2987
13.03163	3040
13.04476	3029
13.05789	3042
13.07102	3040
13.08415	2839
13.09728	2926
13.11041	2874
13.12354	2904
13.13667	3028
13.1498	2878
13.16293	3029
13.17606	2977
13.18919	3084
13.20232	2907
13.21545	2947
13.22858	2928
13.24171	2865
13.25484	2909
13.26798	2899
13.28111	2836
13.29424	2866
13.30737	2839
13.3205	2890
13.33363	2858
13.34676	2929
13.35989	2850
13.37302	2753
13.38615	2921
13.39928	3066
13.41241	2939
13.42554	2749
13.43867	2886
13.4518	2834
13.46493	2728
13.47806	2819
13.49119	2785
13.50432	2792
13.51745	2840
13.53058	2878
13.54371	2836
13.55684	2644
13.56997	2683
13.5831	2636
13.59623	2649
13.60936	2812
13.62249	2806
13.63562	2716
13.64875	2729
13.66188	2896
13.67501	2783
13.68814	2814
13.70127	2654
13.7144	2700
13.72754	2654
13.74067	2702
13.7538	2635
13.76693	2708
13.78006	2873
13.79319	2755
13.80632	2682
13.81945	2675
13.83258	2563
13.84571	2696
13.85884	2633
13.87197	2641
13.8851	2576
13.89823	2723
13.91136	2669
13.92449	2559
13.93762	2574
13.95075	2640
13.96388	2555
13.97701	2543
13.99014	2503
14.00327	2584
14.0164	2654
14.02953	2642
14.04266	2606
14.05579	2554
14.06892	2572
14.08205	2627
14.09518	2544
14.10831	2583
14.12144	2625
14.13457	2565
14.1477	2608
14.16083	2664
14.17396	2537
14.1871	2456
14.20023	2519
14.21336	2550
14.22649	2478
14.23962	2522
14.25275	2419
14.26588	2479
14.27901	2590
14.29214	2530
14.30527	2484
14.3184	2482
14.33153	2510
14.34466	2409
14.35779	2433
14.37092	2430
14.38405	2521
14.39718	2389
14.41031	2463
14.42344	2461
14.43657	2385
14.4497	2414
14.46283	2384
14.47596	2389
14.48909	2409
14.50222	2399
14.51535	2410
14.52848	2333
14.54161	2355
14.55474	2401
14.56787	2409
14.581	2305
14.59413	2327
14.60726	2343
14.62039	2340
14.63352	2493
14.64665	2321
14.65979	2400
14.67292	2362
14.68605	2292
14.69918	2354
14.71231	2320
14.72544	2427
14.73857	2349
14.7517	2411
14.76483	2343
14.77796	2365
14.79109	2297
14.80422	2362
14.81735	2256
14.83048	2343
14.84361	2399
14.85674	2383
14.86987	2261
14.883	2417
14.89613	2367
14.90926	2281
14.92239	2315
14.93552	2334
14.94865	2300
14.96178	2310
14.97491	2284
14.98804	2281
15.00117	2272
15.0143	2437
15.02743	2264
15.04056	2238
15.05369	2228
15.06682	2237
15.07995	2196
15.09308	2281
15.10621	2316
15.11935	2285
15.13248	2189
15.14561	2230
15.15874	2191
15.17187	2207
15.185	2257
15.19813	2097
15.21126	2181
15.22439	2185
15.23752	2190
15.25065	2281
15.26378	2265
15.27691	2263
15.29004	2120
15.30317	2199
15.3163	2224
15.32943	2205
15.34256	2217
15.35569	2178
15.36882	2203
15.38195	2179
15.39508	2200
15.40821	2128
15.42134	2175
15.43447	2276
15.4476	2123
15.46073	2138
15.47386	2195
15.48699	2176
15.50012	2167
15.51325	2262
15.52638	2258
15.53951	2107
15.55264	2161
15.56577	2135
15.5789	2059
15.59204	2120
15.60517	2232
15.6183	2085
15.63143	2217
15.64456	2125
15.65769	2051
15.67082	2155
15.68395	2077
15.69708	2229
15.71021	2182
15.72334	2171
15.73647	2130
15.7496	2065
15.76273	2080
15.77586	2140
15.78899	2113
15.80212	2099
15.81525	2166
15.82838	2183
15.84151	2214
15.85464	2227
15.86777	2138
15.8809	2153
15.89403	2132
15.90716	2122
15.92029	2158
15.93342	2148
15.94655	2130
15.95968	2155
15.97281	2206
15.98594	2045
15.99907	2126
16.0122	2104
16.02533	2103
16.03846	2131
16.0516	2067
16.06473	2131
16.07786	2130
16.09099	2081
16.10412	2066
16.11725	2084
16.13038	2105
16.14351	2104
16.15664	2065
16.16977	2106
16.1829	2064
16.19603	2067
16.20916	2111
16.22229	2117
16.23542	2101
16.24855	2031
16.26168	1991
16.27481	2040
16.28794	2073
16.30107	2072
16.3142	2058
16.32733	2053
16.34046	2143
16.35359	2084
16.36672	2118
16.37985	1997
16.39298	2083
16.40611	2055
16.41924	2041
16.43237	2070
16.4455	2002
16.45863	2030
16.47176	2051
16.48489	2094
16.49802	2188
16.51116	2014
16.52429	1986
16.53742	1996
16.55055	2093
16.56368	2026
16.57681	2032
16.58994	2099
16.60307	1962
16.6162	1972
16.62933	2040
16.64246	2028
16.65559	2106
16.66872	2172
16.68185	2068
16.69498	2029
16.70811	2107
16.72124	1986
16.73437	2051
16.7475	2070
16.76063	2040
16.77376	2069
16.78689	1988
16.80002	2009
16.81315	2042
16.82628	2034
16.83941	2013
16.85254	2022
16.86567	1979
16.8788	1988
16.89193	1953
16.90506	1950
16.91819	1927
16.93132	2012
16.94445	1986
16.95758	2020
16.97071	2003
16.98385	1986
16.99698	1977
17.01011	1992
17.02324	1986
17.03637	1916
17.0495	1991
17.06263	1894
17.07576	1988
17.08889	2027
17.10202	2020
17.11515	1897
17.12828	1878
17.14141	1966
17.15454	1908
17.16767	1957
17.1808	1967
17.19393	2001
17.20706	2033
17.22019	2024
17.23332	2002
17.24645	1981
17.25958	1879
17.27271	2032
17.28584	2008
17.29897	1972
17.3121	1996
17.32523	1942
17.33836	1959
17.35149	1996
17.36462	2094
17.37775	2077
17.39088	1962
17.40401	1956
17.41714	1989
17.43027	2069
17.44341	2035
17.45654	2039
17.46967	1993
17.4828	2019
17.49593	1959
17.50906	1927
17.52219	1928
17.53532	2018
17.54845	1945
17.56158	1984
17.57471	2024
17.58784	2006
17.60097	2063
17.6141	1918
17.62723	1895
17.64036	1994
17.65349	1996
17.66662	1932
17.67975	1940
17.69288	2056
17.70601	1993
17.71914	2015
17.73227	1997
17.7454	1932
17.75853	1914
17.77166	1917
17.78479	1940
17.79792	2016
17.81105	2031
17.82418	1992
17.83731	1973
17.85044	1903
17.86357	1883
17.8767	1968
17.88983	2043
17.90297	1876
17.9161	1997
17.92923	1985
17.94236	1931
17.95549	1987
17.96862	1989
17.98175	1888
17.99488	1849
18.00801	1931
18.02114	1906
18.03427	1991
18.0474	1894
18.06053	2108
18.07366	1937
18.08679	1911
18.09992	1935
18.11305	1829
18.12618	1908
18.13931	1926
18.15244	1932
18.16557	1969
18.1787	1982
18.19183	1942
18.20496	1993
18.21809	1912
18.23122	1936
18.24435	1847
18.25748	1919
18.27061	1998
18.28374	1987
18.29687	1868
18.31	1953
18.32313	1927
18.33626	1934
18.34939	1944
18.36252	1912
18.37566	1971
18.38879	1948
18.40192	2007
18.41505	1956
18.42818	1934
18.44131	1883
18.45444	1872
18.46757	1862
18.4807	1825
18.49383	2026
18.50696	1958
18.52009	1968
18.53322	2002
18.54635	1840
18.55948	1896
18.57261	1888
18.58574	1906
18.59887	1959
18.612	1889
18.62513	1923
18.63826	1889
18.65139	1925
18.66452	2021
18.67765	1976
18.69078	1989
18.70391	1955
18.71704	1860
18.73017	1875
18.7433	1898
18.75643	1845
18.76956	1980
18.78269	1996
18.79582	2011
18.80895	1975
18.82208	1982
18.83522	1929
18.84835	1955
18.86148	1960
18.87461	1910
18.88774	1942
18.90087	1991
18.914	1916
18.92713	1968
18.94026	1968
18.95339	1991
18.96652	1921
18.97965	1958
18.99278	1984
19.00591	1921
19.01904	1968
19.03217	2045
19.0453	1961
19.05843	1981
19.07156	2033
19.08469	1888
19.09782	1893
19.11095	1947
19.12408	1967
19.13721	1913
19.15034	1887
19.16347	1872
19.1766	1987
19.18973	1984
19.20286	1964
19.21599	1902
19.22912	1921
19.24225	1890
19.25538	1903
19.26851	1857
19.28164	1889
19.29477	1986
19.30791	1888
19.32104	1847
19.33417	1847
19.3473	1913
19.36043	1838
19.37356	1936
19.38669	1921
19.39982	1881
19.41295	1953
19.42608	1901
19.43921	1921
19.45234	1887
19.46547	1867
19.4786	1843
19.49173	1886
19.50486	2023
19.51799	1870
19.53112	1877
19.54425	1897
19.55738	1905
19.57051	1959
19.58364	1873
19.59677	1942
19.6099	1958
19.62303	1951
19.63616	1897
19.64929	1974
19.66242	1898
19.67555	1907
19.68868	1981
19.70181	1891
19.71494	1901
19.72807	1916
19.7412	1908
19.75433	1935
19.76747	1884
19.7806	1856
19.79373	1972
19.80686	2009
19.81999	1912
19.83312	1993
19.84625	1916
19.85938	1823
19.87251	1872
19.88564	1953
19.89877	1940
19.9119	1951
19.92503	1880
19.93816	1947
19.95129	1847
19.96442	1872
19.97755	1945
19.99068	1854
20.00381	1957
20.01694	1938
20.03007	1889
20.0432	1954
20.05633	1891
20.06946	1847
20.08259	1851
20.09572	1919
20.10885	1843
20.12198	2041
20.13511	1838
20.14824	1955
20.16137	1932
20.1745	1930
20.18763	1898
20.20076	1888
20.21389	1956
20.22703	1993
20.24016	1911
20.25329	1992
20.26642	1990
20.27955	1816
20.29268	1885
20.30581	1894
20.31894	1897
20.33207	1962
20.3452	1866
20.35833	1904
20.37146	1821
20.38459	1875
20.39772	2012
20.41085	1929
20.42398	2003
20.43711	1967
20.45024	1934
20.46337	1918
20.4765	1943
20.48963	1884
20.50276	1970
20.51589	1971
20.52902	1921
20.54215	1919
20.55528	1948
20.56841	1921
20.58154	1919
20.59467	1955
20.6078	2003
20.62093	1961
20.63406	1937
20.64719	1934
20.66032	1929
20.67345	1900
20.68658	1913
20.69972	1914
20.71285	1984
20.72598	1950
20.73911	1972
20.75224	1923
20.76537	1870
20.7785	1988
20.79163	1987
20.80476	1963
20.81789	1919
20.83102	1941
20.84415	1968
20.85728	1971
20.87041	1962
20.88354	1884
20.89667	1970
20.9098	1963
20.92293	1943
20.93606	1905
20.94919	1934
20.96232	1939
20.97545	1924
20.98858	1840
21.00171	1886
21.01484	1926
21.02797	1976
21.0411	1883
21.05423	2019
21.06736	1941
21.08049	1935
21.09362	1903
21.10675	1932
21.11988	1906
21.13301	1868
21.14614	1944
21.15928	2012
21.17241	1956
21.18554	1910
21.19867	1863
21.2118	1822
21.22493	1917
21.23806	1957
21.25119	2002
21.26432	1927
21.27745	1909
21.29058	1928
21.30371	1876
21.31684	1843
21.32997	1936
21.3431	1956
21.35623	1889
21.36936	1868
21.38249	1957
21.39562	1975
21.40875	2078
21.42188	1928
21.43501	1870
21.44814	1940
21.46127	1908
21.4744	1886
21.48753	1943
21.50066	1986
21.51379	1896
21.52692	1967
21.54005	1839
21.55318	1826
21.56631	1842
21.57944	1980
21.59257	2010
21.6057	1894
21.61884	1829
21.63197	1772
21.6451	1856
21.65823	1868
21.67136	1912
21.68449	1852
21.69762	1873
21.71075	1840
21.72388	1962
21.73701	2022
21.75014	1884
21.76327	1851
21.7764	1929
21.78953	1835
21.80266	1833
21.81579	1893
21.82892	1856
21.84205	1858
21.85518	1900
21.86831	1796
21.88144	1791
21.89457	1901
21.9077	1886
21.92083	1892
21.93396	1894
21.94709	1942
21.96022	1888
21.97335	1866
21.98648	1916
21.99961	1892
22.01274	1876
22.02587	1885
22.039	1863
22.05213	1852
22.06526	1903
22.07839	1905
22.09153	1826
22.10466	1940
22.11779	1855
22.13092	1955
22.14405	1861
22.15718	1788
22.17031	1879
22.18344	1939
22.19657	1873
22.2097	1924
22.22283	1864
22.23596	1910
22.24909	1838
22.26222	1878
22.27535	1872
22.28848	1929
22.30161	1885
22.31474	1826
22.32787	1882
22.341	1884
22.35413	1920
22.36726	1938
22.38039	1912
22.39352	1986
22.40665	1870
22.41978	1853
22.43291	1957
22.44604	1926
22.45917	1937
22.4723	2065
22.48543	1873
22.49856	1930
22.51169	1905
22.52482	1818
22.53795	1917
22.55109	1912
22.56422	1984
22.57735	1944
22.59048	1831
22.60361	1859
22.61674	1933
22.62987	1977
22.643	1927
22.65613	1918
22.66926	1873
22.68239	1978
22.69552	1882
22.70865	2000
22.72178	1972
22.73491	1865
22.74804	1962
22.76117	1921
22.7743	1901
22.78743	1833
22.80056	1895
22.81369	1935
22.82682	1966
22.83995	1819
22.85308	2031
22.86621	1866
22.87934	1919
22.89247	1960
22.9056	1875
22.91873	1788
22.93186	1888
22.94499	1934
22.95812	1881
22.97125	1954
22.98438	1958
22.99751	1889
23.01064	1878
23.02378	1936
23.03691	1872
23.05004	1870
23.06317	1944
23.0763	1925
23.08943	2028
23.10256	1851
23.11569	1969
23.12882	1850
23.14195	1893
23.15508	1897
23.16821	1922
23.18134	2000
23.19447	1893
23.2076	1802
23.22073	1935
23.23386	1899
23.24699	1926
23.26012	1901
23.27325	1979
23.28638	1885
23.29951	1952
23.31264	1908
23.32577	1859
23.3389	1972
23.35203	1971
23.36516	1894
23.37829	1897
23.39142	1891
23.40455	1821
23.41768	1878
23.43081	1849
23.44394	1991
23.45707	1982
23.4702	1894
23.48334	1914
23.49647	1940
23.5096	1995
23.52273	1927
23.53586	1881
23.54899	1946
23.56212	1908
23.57525	1948
23.58838	1936
23.60151	1927
23.61464	1998
23.62777	1942
23.6409	1998
23.65403	1853
23.66716	1918
23.68029	1901
23.69342	2019
23.70655	1955
23.71968	1972
23.73281	1881
23.74594	1881
23.75907	1833
23.7722	1839
23.78533	1856
23.79846	1971
23.81159	1968
23.82472	1893
23.83785	1923
23.85098	1937
23.86411	1929
23.87724	1958
23.89037	1891
23.9035	1858
23.91663	1888
23.92976	1875
23.9429	1917
23.95603	2011
23.96916	1947
23.98229	1907
23.99542	1912
24.00855	1856
24.02168	1947
24.03481	1860
24.04794	1849
24.06107	1865
24.0742	1926
24.08733	1931
24.10046	1928
24.11359	1891
24.12672	1883
24.13985	1932
24.15298	1944
24.16611	1947
24.17924	1845
24.19237	1928
24.2055	1886
24.21863	1922
24.23176	1853
24.24489	1806
24.25802	1859
24.27115	1856
24.28428	1855
24.29741	1872
24.31054	1869
24.32367	1900
24.3368	1900
24.34993	1823
24.36306	1921
24.37619	1807
24.38932	1944
24.40245	1877
24.41559	1880
24.42872	1900
24.44185	1898
24.45498	1832
24.46811	1935
24.48124	1908
24.49437	1898
24.5075	1888
24.52063	1860
24.53376	1887
24.54689	1854
24.56002	1888
24.57315	1880
24.58628	1876
24.59941	1825
24.61254	1879
24.62567	1781
24.6388	1893
24.65193	1948
24.66506	1888
24.67819	1871
24.69132	2008
24.70445	1941
24.71758	1800
24.73071	1930
24.74384	1829
24.75697	1802
24.7701	1842
24.78323	1895
24.79636	1971
24.80949	1988
24.82262	1975
24.83575	1922
24.84888	1850
24.86201	1867
24.87515	1840
24.88828	1790
24.90141	1842
24.91454	1956
24.92767	1967
24.9408	1841
24.95393	1995
24.96706	1847
24.98019	1853
24.99332	1883
25.00645	1874
25.01958	1858
25.03271	1819
25.04584	1960
25.05897	1962
25.0721	1888
25.08523	1906
25.09836	1861
25.11149	1941
25.12462	1875
25.13775	1895
25.15088	1842
25.16401	1894
25.17714	1856
25.19027	1931
25.2034	1849
25.21653	1938
25.22966	1875
25.24279	1837
25.25592	1914
25.26905	1928
25.28218	1901
25.29531	1926
25.30844	1838
25.32157	1900
25.33471	1926
25.34784	1908
25.36097	1803
25.3741	1793
25.38723	1910
25.40036	1972
25.41349	1865
25.42662	1881
25.43975	1906
25.45288	1857
25.46601	1821
25.47914	1940
25.49227	1853
25.5054	1839
25.51853	1864
25.53166	1935
25.54479	1933
25.55792	1918
25.57105	1834
25.58418	1807
25.59731	1849
25.61044	1894
25.62357	1860
25.6367	1899
25.64983	1911
25.66296	1874
25.67609	1945
25.68922	1891
25.70235	1905
25.71548	1811
25.72861	1882
25.74174	1867
25.75487	1923
25.768	1854
25.78113	1920
25.79426	1916
25.8074	1797
25.82053	1969
25.83366	1861
25.84679	1837
25.85992	1880
25.87305	1937
25.88618	1950
25.89931	1889
25.91244	1951
25.92557	1820
25.9387	1883
25.95183	1770
25.96496	1880
25.97809	1876
25.99122	1829
26.00435	1755
26.01748	1853
26.03061	1891
26.04374	1877
26.05687	1938
26.07	1814
26.08313	1841
26.09626	1809
26.10939	1808
26.12252	1808
26.13565	1849
26.14878	1818
26.16191	1914
26.17504	1994
26.18817	1806
26.2013	1827
26.21443	1855
26.22756	1773
26.24069	1908
26.25382	1853
26.26696	1936
26.28009	1929
26.29322	1878
26.30635	1898
26.31948	1936
26.33261	1879
26.34574	1835
26.35887	1823
26.372	1845
26.38513	1840
26.39826	1848
26.41139	1878
26.42452	1840
26.43765	1847
26.45078	1844
26.46391	1828
26.47704	1926
26.49017	1895
26.5033	1872
26.51643	1847
26.52956	1919
26.54269	1915
26.55582	1808
26.56895	1875
26.58208	1868
26.59521	1830
26.60834	1906
26.62147	1820
26.6346	1864
26.64773	1851
26.66086	1896
26.67399	1910
26.68712	1733
26.70025	1835
26.71338	1872
26.72651	1808
26.73965	1813
26.75278	1862
26.76591	1926
26.77904	1828
26.79217	1778
26.8053	1859
26.81843	1833
26.83156	1938
26.84469	1814
26.85782	1770
26.87095	1873
26.88408	1911
26.89721	1833
26.91034	1872
26.92347	1909
26.9366	1831
26.94973	1809
26.96286	1804
26.97599	1747
26.98912	1848
27.00225	1822
27.01538	1799
27.02851	1821
27.04164	1776
27.05477	1780
27.0679	1762
27.08103	1788
27.09416	1874
27.10729	1835
27.12042	1885
27.13355	1789
27.14668	1839
27.15981	1851
27.17294	1901
27.18607	1825
27.19921	1911
27.21234	1753
27.22547	1825
27.2386	1771
27.25173	1887
27.26486	1910
27.27799	1789
27.29112	1843
27.30425	1863
27.31738	1846
27.33051	1840
27.34364	1740
27.35677	1876
27.3699	1888
27.38303	1931
27.39616	1895
27.40929	1808
27.42242	1780
27.43555	1777
27.44868	1838
27.46181	1847
27.47494	1765
27.48807	1860
27.5012	1815
27.51433	1844
27.52746	1834
27.54059	1846
27.55372	1875
27.56685	1847
27.57998	1757
27.59311	1867
27.60624	1825
27.61937	1827
27.6325	1824
27.64563	1878
27.65877	1775
27.6719	1813
27.68503	1812
27.69816	1791
27.71129	1828
27.72442	1822
27.73755	1832
27.75068	1787
27.76381	1889
27.77694	1876
27.79007	1743
27.8032	1846
27.81633	1805
27.82946	1812
27.84259	1838
27.85572	1837
27.86885	1776
27.88198	1877
27.89511	1904
27.90824	1779
27.92137	1854
27.9345	1819
27.94763	1889
27.96076	1809
27.97389	1874
27.98702	1876
28.00015	1839
28.01328	1860
28.02641	1807
28.03954	1850
28.05267	1721
28.0658	1843
28.07893	1729
28.09206	1852
28.10519	1798
28.11832	1813
28.13146	1815
28.14459	1860
28.15772	1828
28.17085	1837
28.18398	1808
28.19711	1821
28.21024	1875
28.22337	1794
28.2365	1742
28.24963	1836
28.26276	1759
28.27589	1752
28.28902	1808
28.30215	1859
28.31528	1756
28.32841	1795
28.34154	1745
28.35467	1889
28.3678	1753
28.38093	1789
28.39406	1743
28.40719	1802
28.42032	1770
28.43345	1795
28.44658	1729
28.45971	1738
28.47284	1706
28.48597	1782
28.4991	1783
28.51223	1782
28.52536	1690
28.53849	1889
28.55162	1787
28.56475	1749
28.57788	1688
28.59102	1810
28.60415	1882
28.61728	1846
28.63041	1824
28.64354	1840
28.65667	1748
28.6698	1768
28.68293	1811
28.69606	1768
28.70919	1803
28.72232	1807
28.73545	1778
28.74858	1873
28.76171	1821
28.77484	1841
28.78797	1875
28.8011	1802
28.81423	1741
28.82736	1778
28.84049	1805
28.85362	1710
28.86675	1741
28.87988	1750
28.89301	1737
28.90614	1753
28.91927	1818
28.9324	1788
28.94553	1826
28.95866	1763
28.97179	1831
28.98492	1780
28.99805	1870
29.01118	1712
29.02431	1782
29.03744	1776
29.05058	1798
29.06371	1761
29.07684	1766
29.08997	1773
29.1031	1755
29.11623	1831
29.12936	1825
29.14249	1823
29.15562	1798
29.16875	1778
29.18188	1758
29.19501	1876
29.20814	1862
29.22127	1890
29.2344	1840
29.24753	1762
29.26066	1813
29.27379	1746
29.28692	1841
29.30005	1735
29.31318	1835
29.32631	1787
29.33944	1818
29.35257	1794
29.3657	1790
29.37883	1785
29.39196	1827
29.40509	1690
29.41822	1751
29.43135	1840
29.44448	1732
29.45761	1719
29.47074	1744
29.48387	1725
29.497	1788
29.51013	1777
29.52327	1700
29.5364	1797
29.54953	1758
29.56266	1778
29.57579	1803
29.58892	1729
29.60205	1841
29.61518	1769
29.62831	1776
29.64144	1799
29.65457	1772
29.6677	1744
29.68083	1737
29.69396	1734
29.70709	1774
29.72022	1831
29.73335	1753
29.74648	1757
29.75961	1822
29.77274	1818
29.78587	1663
29.799	1779
29.81213	1776
29.82526	1749
29.83839	1827
29.85152	1827
29.86465	1849
29.87778	1715
29.89091	1722
29.90404	1707
29.91717	1782
29.9303	1781
29.94343	1751
29.95656	1765
29.96969	1807
29.98283	1779
29.99596	1807
30.00909	1766
30.02222	1774
30.03535	1777
30.04848	1729
30.06161	1746
30.07474	1740
30.08787	1747
30.101	1724
30.11413	1783
30.12726	1740
30.14039	1750
30.15352	1697
30.16665	1755
30.17978	1790
30.19291	1666
30.20604	1814
30.21917	1723
30.2323	1722
30.24543	1844
30.25856	1800
30.27169	1742
30.28482	1809
30.29795	1763
30.31108	1772
30.32421	1751
30.33734	1689
30.35047	1829
30.3636	1759
30.37673	1729
30.38986	1653
30.40299	1674
30.41612	1737
30.42925	1683
30.44238	1763
30.45552	1846
30.46865	1767
30.48178	1717
30.49491	1682
30.50804	1647
30.52117	1696
30.5343	1744
30.54743	1712
30.56056	1760
30.57369	1704
30.58682	1674
30.59995	1808
30.61308	1772
30.62621	1835
30.63934	1797
30.65247	1704
30.6656	1805
30.67873	1693
30.69186	1716
30.70499	1707
30.71812	1750
30.73125	1696
30.74438	1715
30.75751	1679
30.77064	1707
30.78377	1688
30.7969	1673
30.81003	1715
30.82316	1707
30.83629	1726
30.84942	1756
30.86255	1618
30.87568	1760
30.88881	1815
30.90194	1760
30.91508	1696
30.92821	1702
30.94134	1704
30.95447	1747
30.9676	1760
30.98073	1672
30.99386	1707
31.00699	1711
31.02012	1693
31.03325	1775
31.04638	1681
31.05951	1744
31.07264	1781
31.08577	1831
31.0989	1730
31.11203	1644
31.12516	1728
31.13829	1736
31.15142	1818
31.16455	1677
31.17768	1663
31.19081	1720
31.20394	1719
31.21707	1798
31.2302	1794
31.24333	1694
31.25646	1751
31.26959	1752
31.28272	1703
31.29585	1768
31.30898	1733
31.32211	1744
31.33524	1657
31.34837	1671
31.3615	1761
31.37464	1656
31.38777	1693
31.4009	1682
31.41403	1724
31.42716	1788
31.44029	1738
31.45342	1736
31.46655	1713
31.47968	1689
31.49281	1750
31.50594	1676
31.51907	1753
31.5322	1715
31.54533	1713
31.55846	1794
31.57159	1715
31.58472	1741
31.59785	1738
31.61098	1731
31.62411	1799
31.63724	1626
31.65037	1650
31.6635	1653
31.67663	1785
31.68976	1815
31.70289	1705
31.71602	1697
31.72915	1667
31.74228	1700
31.75541	1717
31.76854	1644
31.78167	1717
31.7948	1638
31.80793	1688
31.82106	1727
31.83419	1736
31.84733	1741
31.86046	1698
31.87359	1738
31.88672	1738
31.89985	1712
31.91298	1732
31.92611	1697
31.93924	1749
31.95237	1745
31.9655	1722
31.97863	1716
31.99176	1634
32.00489	1619
32.01802	1673
32.03115	1779
32.04428	1696
32.05741	1735
32.07054	1721
32.08367	1701
32.0968	1766
32.10993	1768
32.12306	1671
32.13619	1729
32.14932	1745
32.16245	1697
32.17558	1752
32.18871	1691
32.20184	1703
32.21497	1747
32.2281	1727
32.24123	1638
32.25436	1668
32.26749	1720
32.28062	1782
32.29375	1804
32.30689	1744
32.32002	1665
32.33315	1676
32.34628	1699
32.35941	1712
32.37254	1757
32.38567	1689
32.3988	1790
32.41193	1764
32.42506	1690
32.43819	1726
32.45132	1717
32.46445	1638
32.47758	1631
32.49071	1642
32.50384	1746
32.51697	1667
32.5301	1638
32.54323	1614
32.55636	1683
32.56949	1695
32.58262	1729
32.59575	1642
32.60888	1631
32.62201	1642
32.63514	1655
32.64827	1745
32.6614	1692
32.67453	1700
32.68766	1633
32.70079	1706
32.71392	1741
32.72705	1698
32.74018	1648
32.75331	1613
32.76645	1654
32.77958	1766
32.79271	1695
32.80584	1645
32.81897	1698
32.8321	1697
32.84523	1634
32.85836	1679
32.87149	1666
32.88462	1730
32.89775	1758
32.91088	1788
32.92401	1670
32.93714	1745
32.95027	1619
32.9634	1747
32.97653	1681
32.98966	1694
33.00279	1741
